AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,47.7,49.6,19.6,5.0,3.9,9.9,23.1,7.9,10.0,8.2
Cash_from_Operations,-431.5,-335.2,-182.5,-63.4,-70.6,-97.8,-74.1,-37.8,10.5,-24.1
Diluted_EPS,-5.567,-5.209,-2.836,-1.795,-2.215,-2.582,-1.945,-1.396,-0.115,-0.831
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,281.7,280.4,202.5,73.7,73.4,73.1,0.0,0.0,24.5,22.5
Net_Income,-547.8,-471.7,-229.7,-124.8,-128.2,-137.6,-100.3,-70.3,-5.2,-37.1
Revenue,820.2,625.5,391.0,302.3,257.7,209.6,212.5,190.4,159.3,55.2
Shares_Diluted,98.408,90.558,81.011,69.555,57.848,53.312,51.576,50.346,44.6773,44.6773
Total_Assets,1394.5,1236.5,932.2,582.7,268.2,214.6,210.7,265.2,123.6,59.7
Total_Liabilities,688.7,583.2,445.9,303.9,236.0,189.2,104.2,80.5,54.3,46.0
