AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.001,-0.001,-0.003,-0.007,-0.002,-0.001,-0.005
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.0,0.0,-0.1,-0.2,0.0,-0.1,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,35.015,35.015,35.015,26.2257,16.208,72.1891,8.8
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.3,0.2,0.2,0.1,0.1,0.1,0.0
