AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1.9,1.7,1.9,3.5,5.8,6.4,24.8
Cash_from_Operations,-144.4,-73.2,-83.5,-41.2,-7.6,-17.4,1.3
Diluted_EPS,-2.035,-1.561,-1.497,-0.639,-0.008,-0.218,-0.107
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-162.7,-120.3,-102.5,-42.8,-0.5,-14.2,-6.9
Revenue,55.3,77.9,87.4,103.5,108.7,77.1,85.6
Shares_Diluted,79.95,77.0854,68.4754,66.9603,64.9937,64.9937,64.9937
Total_Assets,307.4,402.4,329.0,380.4,246.1,248.9,277.0
Total_Liabilities,47.8,66.7,49.0,49.7,59.4,75.0,97.2
