AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,226.4,149.4,119.1,141.7,81.9,61.0,53.1,101.5,77.4
Cash_from_Operations,917.2,576.1,801.7,809.0,1167.3,591.6,745.8,672.0,824.2
Diluted_EPS,1.305,1.141,3.313,1.725,1.412,1.072,1.496,1.338,1.21
Goodwill_Intangibles,2240.2,3017.4,2143.3,2108.3,2124.7,2234.4,2176.5,2752.6,3349.1
LT_Debt,740.2,389.3,428.6,701.3,1222.6,1275.1,1588.0,1819.7,1767.5
Net_Income,374.0,327.1,949.8,494.4,404.4,307.0,428.5,382.4,343.3
Revenue,5898.6,5038.3,5425.8,5014.1,4680.4,4205.0,4273.8,4848.4,5413.4
Shares_Diluted,286.6854,286.6161,286.648,286.664,286.48,286.422,286.467,285.749,285.44
Total_Assets,9666.7,8489.7,8284.7,8357.9,8182.4,8040.0,7597.1,9315.8,8793.6
Total_Liabilities,3825.8,3017.2,2995.3,3458.5,3552.5,3479.8,3122.6,4022.8,4040.9
