AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.0,0.5,2.1,6.1,11.1,5.4,1.2,0.9
Cash_from_Operations,-1.4,11.6,35.1,17.9,14.0,16.1,10.7,4.4
Diluted_EPS,-0.453,-1.976,-24.365,-14.074,-84.986,0.939,-8.241,12.883
Goodwill_Intangibles,20.3,21.0,21.6,60.5,72.1,320.9,240.8,258.2
LT_Debt,6.4,6.3,4.4,11.4,23.5,21.7,88.4,85.9
Net_Income,-1.1,-4.7,-57.6,-32.8,-190.3,2.0,-17.9,28.0
Revenue,155.6,118.5,107.0,205.5,227.0,201.6,98.5,114.0
Shares_Diluted,2.432,2.396,2.364,2.3322,2.2394,2.1792,2.1753,2.1753
Total_Assets,138.6,142.3,138.7,202.6,229.7,463.9,326.8,332.5
Total_Liabilities,47.6,49.7,45.1,58.0,68.4,107.1,149.3,145.1
