AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,41.0,65.2,,0.0,0.0,163.8,362.3,288.9
Cash_from_Operations,112.6,29.2,-38.7,46.0,92.9,119.6,76.0,-29.6
Diluted_EPS,1.696,-4.753,-8.404,-7.495,5.942,8.297,1.09,-8.517000000000001
Goodwill_Intangibles,1.6,1.6,38.2,1.6,1.6,1.6,8.2,41.8
LT_Debt,371.8,1000.2,1154.9,1029.0,1040.9,1134.9,1110.1,1119.7
Net_Income,27.5,-65.7,-82.2,-75.2,59.7,84.8,11.4,-55.7
Revenue,361.4,280.1,187.9,227.3,290.2,313.4,264.9,202.4
Shares_Diluted,16.1909,13.8238,9.7845,10.0275,10.0491,10.22,10.4322,6.539
Total_Assets,1569.0,1556.0,1627.4,1572.8,1703.6,1774.1,1697.0,1656.7
Total_Liabilities,1239.1,1242.1,1247.0,1110.3,1128.2,1226.7,1194.2,1193.8
