AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,76.7,52.3,45.9,,,,
Cash_from_Operations,26.0,30.7,-38.4,-0.5,0.0,0.0,0.0
Diluted_EPS,0.195,-0.738,-0.902,0.0,0.0,0.0,0.0
Goodwill_Intangibles,129.9,85.3,50.6,,,,
LT_Debt,544.1,319.0,135.6,0.0,0.0,0.0,0.0
Net_Income,6.3,-23.4,-24.0,0.0,0.0,0.0,0.0
Revenue,1571.8,1212.8,873.6,,,0.0,0.0
Shares_Diluted,32.3017,31.7063,26.613,18.4313,16.05,16.05,16.05
Total_Assets,1290.6,982.6,746.2,146.8,0.2,0.0,0.0
Total_Liabilities,1150.8,847.9,589.3,2.0,0.2,0.0,0.0
