AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,532.2,456.6,407.5,501.2,438.1,366.7,266.6,280.3,332.3,410.0
Cash_from_Operations,-214.2,665.0,1177.4,717.0,758.0,944.4,957.6,765.6,864.6,516.7
Diluted_EPS,-0.906,3.055,4.312,1.637,2.476,3.429,2.682,0.919,1.574,0.542
Goodwill_Intangibles,1159.2,1007.1,927.9,1025.8,1145.4,1071.1,739.9,796.5,1020.1,1030.7
LT_Debt,3009.8,1166.1,1503.3,995.7,583.9,620.6,749.2,770.8,1053.3,1384.3
Net_Income,-124.4,440.7,620.3,236.4,358.4,529.2,423.4,145.0,247.7,77.8
Revenue,12707.0,11835.7,10924.6,11209.2,10877.8,11377.8,11408.2,11438.4,12396.3,12660.4
Shares_Diluted,137.3292,144.2364,143.8598,144.4121,144.75,157.8504,157.8504,157.7958,157.4134,143.65
Total_Assets,11974.3,10137.7,9383.7,10062.4,9167.8,8435.8,8087.7,7730.2,9472.0,8815.4
Total_Liabilities,10425.3,8385.0,7621.8,7936.4,7119.8,6507.6,6419.5,6343.4,7655.3,7159.7
