AAII_YR_DATA,12/31/2022,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016
Capital_Expenditures,130.5,123.4,124.9,97.2,64.8,71.1,58.7
Cash_from_Operations,185.5,165.6,181.2,132.8,105.8,84.7,70.9
Diluted_EPS,0.649,0.627,1.084,0.188,0.185,0.24,0.119
Goodwill_Intangibles,811.9,799.9,796.2,795.7,816.8,823.6,
LT_Debt,384.1,457.1,454.3,453.4,850.0,705.5,0.0
Net_Income,65.1,62.3,106.7,15.4,15.9,20.6,10.2
Revenue,3578.1,3079.6,3134.6,2559.6,2287.7,2075.5,1831.5
Shares_Diluted,100.162,99.418,98.452,81.863,85.7036,85.7036,85.7036
Total_Assets,2772.4,2669.8,2485.6,2185.5,1376.9,1317.9,
Total_Liabilities,1662.2,1660.5,1563.3,1440.1,1076.9,890.7,
