AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,7.8,7.1,3.7,0.7,1.4,7.7,7.9
Cash_from_Operations,-18.4,-17.8,-7.8,-2.6,-3.7,9.0,-2.1
Diluted_EPS,-0.328,-1.914,-0.279,-0.763,-4.666,-0.791,-3.7
Goodwill_Intangibles,24.0,25.6,141.0,,0.0,3.3,2.9
LT_Debt,1.2,0.5,0.3,0.6,4.5,0.2,0.3
Net_Income,-45.5,-222.3,-18.0,-12.5,-31.4,-5.0,-21.9
Revenue,69.6,62.0,20.3,13.5,12.9,31.0,20.4
Shares_Diluted,138.739,116.182,64.5485,16.3382,6.739,6.3281,5.908
Total_Assets,61.3,54.0,159.5,25.3,13.0,25.4,44.2
Total_Liabilities,76.8,55.6,28.0,9.9,22.4,17.3,33.6
