AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,22.3,17.7,13.2,16.4,10.6,6.1,4.5
Diluted_EPS,3.329,2.735,1.547,1.561,1.322,0.656,0.764
Goodwill_Intangibles,0.6,0.4,0.4,0.3,0.3,0.3,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,24.5,20.1,11.3,11.4,9.6,4.6,5.3
Revenue,38.2,33.0,27.4,26.3,22.8,14.0,14.4
Shares_Diluted,7.3514,7.3334,7.3218,7.2833,7.273,7.0796,6.9223
Total_Assets,126.7,100.1,75.0,64.7,45.7,31.0,23.3
Total_Liabilities,2.2,2.5,7.5,8.4,0.9,0.8,0.9
