AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,14.2,6.3,7.3,6.7,4.2,3.1,3.5
Cash_from_Operations,9.0,-18.2,50.2,9.6,23.3,17.3,16.4
Diluted_EPS,0.22,0.088,0.521,0.086,0.588,0.37,0.296
Goodwill_Intangibles,138.1,128.0,113.9,74.7,56.1,50.8,
LT_Debt,62.9,51.4,8.3,18.5,0.0,0.0,0.0
Net_Income,6.6,2.7,15.7,2.5,15.7,9.9,7.9
Revenue,473.2,439.7,391.0,338.5,286.1,251.0,217.2
Shares_Diluted,30.159,30.642,30.228,29.586,26.6932,26.6932,26.6932
Total_Assets,512.1,530.3,507.0,447.8,98.2,88.3,
Total_Liabilities,391.1,420.1,410.4,376.6,42.3,33.3,
