AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,12.2,10.6,4.1,6.5,5.3,4.6,,
Cash_from_Operations,15.2,78.1,-0.9,52.5,19.8,16.1,0.0,0.0
Diluted_EPS,1.484,1.198,0.881,0.522,-0.284,-0.783,0.0,0.0
Goodwill_Intangibles,69.6,51.7,56.7,63.6,72.7,,,
LT_Debt,150.2,79.2,80.6,87.6,113.3,0.0,0.0,0.0
Net_Income,57.3,46.8,33.8,19.6,-7.2,-13.5,0.0,0.0
Revenue,546.8,459.2,357.2,319.6,273.9,215.5,,
Shares_Diluted,38.6254,39.1035,38.3582,37.5942,25.4844,17.2277,18.56,18.56
Total_Assets,512.1,340.5,259.5,227.3,225.8,176.3,0.5,0.0
Total_Liabilities,362.2,197.5,165.2,171.3,181.4,10.1,0.4,0.0
