AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,30.9,64.1,29.1,20.0,14.3,13.7,7.5,2.2,3.8,2.0
Cash_from_Operations,-66.0,-26.7,1.5,23.4,44.8,18.0,21.5,6.4,9.5,2.2
Diluted_EPS,-1.161,-0.07,0.037,0.077,0.066,-0.138,-0.397,-0.044,0.02,0.039
Goodwill_Intangibles,931.0,969.4,331.7,325.2,337.9,221.2,224.1,234.2,7.1,2.6
LT_Debt,535.3,532.6,169.1,95.0,98.1,96.4,97.4,57.4,5.3,3.3
Net_Income,-144.3,-8.3,4.2,8.0,6.1,-10.9,-30.8,-2.7,1.1,2.0
Revenue,509.7,484.3,444.4,408.8,276.7,240.3,231.8,99.8,87.1,66.5
Shares_Diluted,124.217,119.962,111.794,103.615,91.568,79.426,77.542,60.526,56.01600000000001,52.775
Total_Assets,1740.0,1869.8,988.3,709.5,505.0,344.5,337.1,351.3,81.1,39.9
Total_Liabilities,742.0,761.5,294.0,202.1,184.6,139.9,150.5,113.2,20.7,18.2
