AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.9,3.0,0.4,0.4,0.6,0.3,0.0,0.0,0.5,0.3
Cash_from_Operations,39.8,253.3,-123.5,-103.5,-11.8,4.0,1.8,5.1,1.1,-4.1
Diluted_EPS,2.779,2.775,4.475,2.029,0.998,0.194,0.264,0.876,0.02,-0.319
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,14.9,14.9,14.8,14.8,14.8,5.2,5.2,5.2,5.2,5.2
Net_Income,18.2,18.5,27.3,9.4,4.3,0.7,0.8,3.6,0.1,-0.9
Revenue,67.8,52.3,42.4,35.1,24.9,17.2,14.4,12.4,10.6,7.5
Shares_Diluted,6.5352,6.6504,6.107,4.6286,4.3437,3.5066,2.9198,4.1314,2.8825,2.877
Total_Assets,1820.2,1495.6,1477.0,880.5,665.0,481.4,436.1,351.3,315.6,255.7
Total_Liabilities,1680.9,1370.3,1366.8,799.9,619.5,441.2,396.8,313.0,281.1,232.9
