AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015
Capital_Expenditures,,,0.0,0.0,,,,
Cash_from_Operations,-1.1,-1.0,-1.1,-2.7,-2.2,-1.7,-1.2,-0.4
Diluted_EPS,-0.002,-0.001,-0.001,-0.005,-0.005,-0.002,-0.003,-0.002
Goodwill_Intangibles,0.4,0.5,0.6,0.8,0.9,1.1,1.2,1.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.7,-2.2,-2.3,-9.1,-8.4,-2.6,-3.5,-1.6
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1977.279,1874.404,1976.099,1886.977,1603.496,1111.697,1041.025,988.5675
Total_Assets,0.7,0.7,0.8,2.6,4.4,1.2,1.5,2.0
Total_Liabilities,0.2,0.2,0.5,0.8,0.1,0.3,0.2,0.0
