AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.2,5.0,2.2,1.4,0.8,2.6,0.6
Cash_from_Operations,-14.5,3.2,-2.3,3.4,-10.0,-14.3,-8.2
Diluted_EPS,-2.011,-1.352,-1.077,-1.676,-5.515,-0.805,-0.704
Goodwill_Intangibles,63.8,69.1,13.7,3.4,3.8,4.8,
LT_Debt,130.5,0.7,0.0,0.0,10.0,0.3,0.0
Net_Income,-61.5,-40.4,-31.2,-24.2,-22.0,-22.5,-19.7
Revenue,247.9,204.3,148.6,106.0,76.0,62.6,53.1
Shares_Diluted,30.563,29.841,28.966,14.464,3.99,27.9719,27.9719
Total_Assets,403.9,219.1,172.8,144.7,48.1,45.5,
Total_Liabilities,368.0,194.7,173.9,126.6,100.5,82.3,
