AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,6.4,15.1,11.8,3.1,1.6,0.4,0.3
Cash_from_Operations,-70.4,-81.8,-50.2,-37.9,-26.4,-16.5,-12.6
Diluted_EPS,-1.244,-1.516,-1.408,-1.02,-2.123,-0.782,-0.933
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,96.5,71.4,0.0,0.0,0.0,0.0,0.0
Net_Income,-79.4,-89.8,-61.6,-34.4,-52.9,-19.0,-22.7
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,63.8263,59.2468,43.7256,33.6709,24.9307,24.2977,24.2977
Total_Assets,124.8,148.8,158.3,68.8,65.2,44.9,19.2
Total_Liabilities,132.8,104.8,29.4,33.8,40.5,22.0,8.2
