AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,118.6,-51.6,-51.1,-45.6,-31.5,-17.8,-5.5,-0.2
Diluted_EPS,1.761,-1.386,-1.542,-2.11,-3.35,-0.911,-0.535,-0.014
Goodwill_Intangibles,0.2,0.3,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,119.8,-81.0,-60.5,-52.0,-64.8,-22.4,-13.2,-0.3
Revenue,208.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,68.068,58.4513,39.2172,24.631,19.3444,24.6019,24.6019,24.6019
Total_Assets,194.5,75.9,80.8,47.6,89.5,53.0,70.4,4.9
Total_Liabilities,14.8,32.3,10.8,8.8,6.0,3.7,2.3,0.1
