AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,,0.0,0.2,0.0,0.4,1.6,0.4
Cash_from_Operations,-59.7,-63.4,-42.4,-52.1,-47.4,-32.7,-19.7
Diluted_EPS,-0.958,-1.114,-1.024,-1.711,-1.598,-0.986,-0.476
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,22.1,14.2,0.0,0.0,0.0,0.0,0.0
Net_Income,-64.8,-74.9,-50.1,-57.4,-53.3,-32.1,-15.5
Revenue,,1.0,1.6,3.7,6.6,5.0,9.8
Shares_Diluted,67.716,67.22,48.866,33.556,33.341,32.5362,32.5362
Total_Assets,66.7,114.9,150.6,106.5,155.6,97.3,18.6
Total_Liabilities,28.4,20.2,4.7,5.2,6.3,4.7,4.5
