AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.6,1.7,1.4,1.3,1.7,1.4,3.0,1.9,0.8
Cash_from_Operations,1.1,5.0,26.7,45.7,1.4,-2.7,13.3,20.7,1.9
Diluted_EPS,1.513,0.804,1.361,1.912,2.856,1.767,2.242,1.995,2.3569999999999998
Goodwill_Intangibles,29.9,26.7,27.3,26.5,26.6,28.5,30.7,14.3,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,10.5,5.7,10.2,14.6,21.7,13.1,16.5,14.6,17.1
Revenue,128.5,107.4,105.2,133.8,125.7,100.3,82.7,75.6,73.3
Shares_Diluted,6.9688,7.1182,7.5204,7.6573,7.602,7.435,7.368,7.319,7.246
Total_Assets,219.6,195.9,195.1,182.3,162.6,146.4,140.0,122.4,105.3
Total_Liabilities,61.1,41.0,32.1,24.2,21.8,25.0,27.2,21.7,14.6
