AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.5,0.7,0.8,0.5,,,
Cash_from_Operations,46.0,28.7,51.5,28.9,,,
Diluted_EPS,2.61,2.83,2.209,1.801,1.391,1.313,0.97
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,73.6,28.4,28.3,28.3,24.4,24.4,0.0
Net_Income,44.8,42.4,35.9,29.3,,,
Revenue,117.9,81.6,74.4,64.7,,,
Shares_Diluted,17.1656,14.9952,16.2653,16.2653,16.2653,16.2653,16.2653
Total_Assets,3227.2,2556.8,1953.8,1479.9,1272.1,972.8,840.4
Total_Liabilities,2974.3,2321.7,1820.0,1371.0,1191.8,892.6,763.7
