AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,597.5,178.4,209.0,285.4,195.6,254.1,108.1
Cash_from_Operations,130.9,147.4,130.6,114.7,109.3,83.1,113.3
Diluted_EPS,4.75,0.318,0.251,1.645,1.31,1.666,0.555
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1099.8,1231.7,1155.5,1111.6,1266.2,1215.7,1141.4
Net_Income,381.6,25.1,19.3,119.0,89.5,111.3,36.9
Revenue,309.2,291.7,280.3,313.3,306.4,288.6,263.0
Shares_Diluted,80.335,79.042,76.82,72.339,68.31,66.837,66.58
Total_Assets,2628.3,2417.1,2359.4,2253.6,2191.2,2113.7,1975.5
Total_Liabilities,1216.6,1349.0,1264.5,1202.7,1355.5,1294.2,1220.5
