AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,0.4,0.3,0.6,0.6,0.3,0.6
Cash_from_Operations,17.0,17.3,10.6,4.3,1.9,8.8,35.6
Diluted_EPS,0.233,1.134,0.446,-1.509,0.532,-0.042,-1.277
Goodwill_Intangibles,,,,,,0.0,4.4
LT_Debt,17.5,17.5,17.5,17.5,17.5,17.5,17.5
Net_Income,5.5,26.7,10.4,-34.4,11.0,-0.8,-23.3
Revenue,65.7,62.5,51.6,41.0,38.8,38.3,35.7
Shares_Diluted,23.6319,23.5272,23.3123,22.8024,20.6753,19.2309,18.2409
Total_Assets,1416.2,1349.3,1322.6,1140.7,1062.4,1099.6,996.6
Total_Liabilities,1267.1,1208.0,1209.7,1041.0,928.5,980.3,881.4
