AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.0,0.0,3.0,0.3,0.0,0.0
Cash_from_Operations,-35.0,-24.1,-24.4,-52.0,-33.3,-6.4,46.2
Diluted_EPS,-1.062,-1.281,-1.101,-2.513,-3.248,-0.133,-0.244
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-36.3,-31.3,-26.8,-61.1,-36.2,-2.9,-5.4
Revenue,,0.0,0.0,0.0,0.0,13.2,73.1
Shares_Diluted,34.2043,24.3997,24.3667,24.3194,11.152,21.9696,21.9696
Total_Assets,98.8,63.3,69.9,96.8,153.1,41.4,14.7
Total_Liabilities,13.1,29.1,7.4,11.0,10.3,8.9,14.6
