AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,57.0,37.0,24.5,51.3,25.6,26.2,21.0,101.6,90.7
Cash_from_Operations,4.7,53.7,-80.4,141.3,475.5,79.1,-21.5,-11.1,-25.7
Diluted_EPS,-0.03,0.469,0.149,-0.681,6.644,-0.301,-1.941,-10.228,-6.6770000000000005
Goodwill_Intangibles,9.8,5.3,5.9,,,,,,
LT_Debt,50.6,2.7,0.0,0.0,0.0,226.7,306.4,232.8,214.9
Net_Income,-2.0,30.5,9.1,-36.4,426.8,-14.1,-75.1,-170.9,-67.4
Revenue,309.6,267.8,164.3,140.1,704.3,226.5,109.7,10.0,0.0
Shares_Diluted,64.446,65.045,61.36,53.499,64.2342,46.801,38.7033,16.7109,10.0932
Total_Assets,480.5,424.0,402.2,483.1,746.7,501.5,477.2,415.3,445.1
Total_Liabilities,122.0,65.1,68.4,115.6,216.2,401.1,441.0,372.0,322.9
