AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,09/30/2013,09/30/2012
Capital_Expenditures,0.0,,,0.0,0.1,,
Cash_from_Operations,-0.5,0.4,-2.3,-1.4,-3.0,0.0,0.0
Diluted_EPS,-0.192,-0.107,-0.229,-0.244,-0.291,0.0,-0.001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.9,0.8,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.7,-1.9,-3.7,-3.3,-3.8,0.0,-0.1
Revenue,6.6,7.0,3.2,3.9,1.2,0.0,0.0
Shares_Diluted,19.5343,17.4174,16.1288,13.6984,13.1941,66.033,66.033
Total_Assets,0.8,0.9,0.7,0.4,0.8,0.0,0.0
Total_Liabilities,9.5,6.1,4.3,2.9,0.4,0.0,0.0
