AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2013,12/31/2012,12/31/2011
Capital_Expenditures,,,,,0.0,0.3,0.4
Cash_from_Operations,,,,,-1.4,-4.2,-6.7
Diluted_EPS,-4.302,-4.216,-4.141,0.286,-0.172,0.142,-4.807
Goodwill_Intangibles,1.2,0.0,0.0,0.0,0.1,1.0,3.4
LT_Debt,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-12.6,-12.0,-11.5,0.8,-0.7,0.2,-13.0
Revenue,16.9,29.9,38.4,43.4,48.9,69.9,71.9
Shares_Diluted,7.8773,2.9339,2.9242,2.9118,2.8632,2.921,2.852
Total_Assets,30.8,6.8,7.5,8.1,12.1,24.9,37.3
Total_Liabilities,19.1,0.0,0.0,0.0,2.7,3.8,6.4
