AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.1,0.0,1.5,5.5,0.7,2.9,1.7,0.6,1.8
Cash_from_Operations,78.6,5.5,-65.6,90.5,72.5,62.2,71.3,152.4,-55.9,9.8
Diluted_EPS,2.005,-0.03,-1.074,-12.286,2.299,-6.539,-5.79,-5.039,8.205,0.753
Goodwill_Intangibles,198.0,216.1,200.1,400.5,692.1,1587.7,902.1,1009.0,72.4,82.5
LT_Debt,66.4,61.3,72.2,271.3,446.1,544.2,718.8,800.3,229.9,0.0
Net_Income,109.6,-1.3,-28.1,-217.2,36.9,-102.5,-88.7,-75.7,131.8,43.3
Revenue,156.2,111.0,106.3,229.5,311.8,380.7,455.9,342.7,390.4,134.2
Shares_Diluted,54.669,43.169,26.2088,17.679,16.052,15.6756,15.3242,15.0291,16.5768,57.544
Total_Assets,413.9,326.5,303.3,527.2,932.9,1038.6,1225.3,1357.2,711.1,508.7
Total_Liabilities,188.2,224.1,247.8,469.2,712.5,869.1,974.5,1042.2,346.6,371.2
