AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,1.2,1.2,1.2,1.4,0.6,0.8,1.0
Cash_from_Operations,-5.0,24.4,20.0,16.8,9.9,21.9,-7.6,23.3
Diluted_EPS,-0.405,0.861,0.541,0.228,-0.1,0.331,0.3,0.23199999999999998
Goodwill_Intangibles,17.8,19.9,21.1,22.4,24.0,25.7,43.8,4.4
LT_Debt,12.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-5.4,11.9,7.8,3.4,-1.5,5.2,4.7,3.6
Revenue,217.4,401.2,376.2,348.6,321.8,296.4,255.0,202.4
Shares_Diluted,13.2227,13.8121,14.412,14.8203,15.2193,15.6012,15.6271,15.5311
Total_Assets,112.0,138.7,122.5,119.1,103.2,99.9,85.1,95.0
Total_Liabilities,76.8,99.5,81.5,76.2,62.9,57.7,43.8,62.5
