AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,100.0,73.4,44.4,47.6,,,
Cash_from_Operations,-152.8,210.9,208.9,57.5,-0.7,0.0,0.0
Diluted_EPS,0.203,0.332,-1.066,-1.191,0.058,0.0,-0.004
Goodwill_Intangibles,3100.8,3468.3,1909.7,,,,
LT_Debt,3169.1,2950.5,2130.5,0.0,0.0,0.0,0.0
Net_Income,76.6,119.6,-327.3,-140.8,5.0,0.0,-0.3
Revenue,5691.5,4998.1,4370.6,4431.2,0.0,0.0,0.0
Shares_Diluted,378.2241,360.1403,307.0764,118.262,86.25,75.0,75.0
Total_Assets,7095.7,6939.6,5073.8,709.1,697.3,0.0,0.0
Total_Liabilities,5653.8,5521.9,4561.7,30.8,25.4,0.0,0.0
