AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,,,,,,,,1.25
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6
Net_Income,,,,,,,,3.9
Revenue,,,,,,,,35.0
Shares_Diluted,2.7517,2.7517,2.7517,2.7517,2.7517,2.7517,2.6982,2.6982
Total_Assets,916.3,926.9,884.1,889.6,933.6,925.7,898.3,898.3
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
