AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.2,0.4,0.7,1.1,0.0
Cash_from_Operations,-24.6,-33.8,-44.5,-51.9,-55.3,-28.2,-43.0,-31.3,-17.1
Diluted_EPS,1.934,-3.331,-2.962,-2.251,-3.354,-2.407,-3.375,-3.782,-3.843
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.0
Net_Income,96.9,-112.7,-84.6,-59.9,-66.0,-38.4,-48.6,-39.2,-21.1
Revenue,,0.0,1.4,0.7,0.9,16.2,0.2,0.1,0.0
Shares_Diluted,50.127,33.821,28.545,26.601,19.6748,15.9496,14.3865,10.3534,5.4883
Total_Assets,34.9,42.4,47.5,73.0,118.4,113.2,92.3,51.4,36.9
Total_Liabilities,5.4,133.6,58.7,9.0,10.7,9.9,8.7,8.0,4.4
