AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.0,11.8,23.9,40.9,26.2,56.8,14.8,7.6,1.4
Cash_from_Operations,1.3,-16.1,-4.7,24.1,44.7,73.4,51.5,27.5,4.5
Diluted_EPS,-6.244,-52.221,-71.837,-39.769,-0.01,14.185,11.262,0.48700000000000004,-0.091
Goodwill_Intangibles,9.3,9.8,10.4,10.6,1.2,0.5,0.0,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-70.3,-113.5,-153.4,-87.4,0.0,33.5,26.5,23.3,-4.6
Revenue,353.3,281.0,303.7,308.8,259.7,225.1,174.4,131.3,14.2
Shares_Diluted,11.2522,2.1736,2.1354,2.1972,2.274,2.3602,2.35,47.7701,47.7701
Total_Assets,243.1,290.1,371.9,278.1,298.8,308.7,244.9,34.2,11.2
Total_Liabilities,477.6,457.7,431.2,193.3,110.9,72.1,46.7,5.5,3.9
