AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,56.0,21.3,21.2,17.7,13.8,12.6,14.6
Cash_from_Operations,175.0,168.9,141.4,95.2,98.2,67.5,85.5
Diluted_EPS,1.348,4.189,3.398,2.43,2.26,2.044,2.192
Goodwill_Intangibles,1464.1,136.3,144.6,151.1,45.0,50.4,54.1
LT_Debt,928.5,0.0,133.0,147.0,155.3,164.1,150.9
Net_Income,39.2,109.9,86.7,59.5,55.7,50.3,51.6
Revenue,1037.7,590.1,507.2,430.4,414.1,424.7,433.1
Shares_Diluted,29.094,26.2432,25.5125,24.477,24.6318,24.6109,23.7601
Total_Assets,2261.8,781.0,834.1,727.2,660.5,601.2,551.6
Total_Liabilities,1281.4,114.3,239.1,229.6,231.5,229.2,228.2
