AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,58.9,60.3,20.3,64.2,57.4,30.5,35.5,3.2
Diluted_EPS,-1.044,1.23,-0.735,1.321,1.417,1.232,0.818,0.003
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1414.6,2261.2,1527.9,2968.9,1655.9,1586.4,451.2,0.0
Net_Income,-55.3,67.6,-40.5,70.1,63.0,53.3,35.4,0.1
Revenue,210.1,198.3,221.9,247.5,185.3,117.8,61.0,9.3
Shares_Diluted,53.0118,54.9291,55.1565,53.0874,52.04,43.2347,43.2308,43.2308
Total_Assets,3454.1,3988.5,4219.6,4460.9,3361.9,2499.1,1495.6,722.7
Total_Liabilities,2469.6,2974.5,3284.8,3440.7,2533.3,1669.5,1067.6,235.8
