AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.2,1.9,3.8,5.8,2.8,0.5,0.3,,
Cash_from_Operations,18.6,-27.5,6.1,7.9,8.6,4.3,5.2,,
Diluted_EPS,1.514,0.231,-0.294,0.15,-0.247,0.077,0.136,0.13699999999999998,0.133
Goodwill_Intangibles,,,,,,0.0,0.1,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,25.4,3.9,-5.1,2.7,-4.4,1.4,2.5,2.5,2.5
Revenue,67.1,53.3,50.5,46.2,39.0,33.7,33.6,35.5,37.2
Shares_Diluted,16.7914,16.6826,17.4323,17.833,17.7398,18.463,18.463,18.463,18.463
Total_Assets,1653.5,1355.2,1053.8,1059.9,925.5,745.0,703.2,706.4,730.6
Total_Liabilities,1464.3,1195.7,895.4,890.7,760.7,652.0,612.1,,
