AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,148.4,127.9,120.3,181.7,159.6,74.5,82.4,106.7,33.2,44.1
Cash_from_Operations,436.2,141.9,151.7,495.0,418.8,135.3,-4.2,-114.4,200.0,74.9
Diluted_EPS,-1.536,-7.7,-6.771,-0.134,-1.253,0.022,0.988,-5.634,-1.588,-1.068
Goodwill_Intangibles,374.7,366.7,351.4,357.4,357.5,702.9,349.9,327.1,303.6,314.3
LT_Debt,4046.5,4017.1,2794.1,2115.1,1179.0,1195.4,1115.2,1508.7,907.6,955.0
Net_Income,-314.1,-1452.6,-1204.5,-23.6,-218.3,3.8,170.9,-851.0,-220.7,-147.8
Revenue,3057.2,1495.2,1281.7,2788.9,2295.4,2077.7,1984.8,1865.4,1782.8,1661.3
Shares_Diluted,204.4387,188.6507,177.8912,175.9342,174.2457,174.7976,173.056,151.068,139.001,138.357
Total_Assets,3413.6,2897.0,2577.6,3077.3,2087.6,2012.5,1690.5,1978.1,1767.0,1973.3
Total_Liabilities,7709.9,7132.0,5475.6,4621.4,3090.4,2716.6,2424.7,2845.5,1858.8,1852.6
