AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,94.5,63.7,18.1,55.2,40.2,50.6,33.2,34.5
Cash_from_Operations,132.6,48.8,-30.2,50.6,10.0,-34.6,-65.4,-18.2
Diluted_EPS,-0.48,-0.501,-0.027,0.529,-0.599,-0.455,-0.804,-0.786
Goodwill_Intangibles,2561.6,2656.1,2226.8,2151.4,2114.9,2299.7,2290.9,
LT_Debt,1213.4,1124.4,660.6,666.3,663.5,1119.8,1139.8,0.0
Net_Income,-73.4,-75.4,-4.0,78.7,-68.3,-30.4,-107.0,-104.7
Revenue,1246.2,1024.2,842.5,824.1,740.7,670.8,704.2,693.9
Shares_Diluted,152.9403,150.4023,146.7745,148.7566,114.0497,65.205,133.1664,133.1664
Total_Assets,7917.2,7166.2,6701.3,6085.7,5247.8,6729.9,6326.0,
Total_Liabilities,5807.8,4938.7,4603.1,4203.4,3632.3,5638.7,5358.8,
