AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.2,2.3,2.9,1.2,0.9,0.0
Cash_from_Operations,-82.4,-204.7,-206.7,-139.8,-87.1,-48.3,-45.0
Diluted_EPS,-2.89,-4.88,-5.804,-4.245,-2.561,-4.038,-3.012
Goodwill_Intangibles,6.6,7.4,8.2,,,,
LT_Debt,195.6,179.8,166.0,0.0,0.0,24.4,0.0
Net_Income,-133.0,-221.3,-254.2,-182.8,-101.5,-71.5,-78.2
Revenue,173.3,99.2,22.1,,,,
Shares_Diluted,46.0262,45.3563,43.8047,43.068,39.6431,17.6995,25.9505
Total_Assets,219.2,287.0,461.7,340.3,482.5,108.4,12.8
Total_Liabilities,261.4,226.3,219.6,33.1,21.2,45.0,37.3
