AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,466.8,266.6,207.1,171.9,173.3,130.5,100.7,170.8,202.0
Cash_from_Operations,571.9,243.2,732.3,964.2,1022.3,1039.8,714.2,574.4,778.2
Diluted_EPS,2.774,0.863,2.964,7.139,8.228,7.995,4.39,-1.005,2.9
Goodwill_Intangibles,1.7,2.1,2.6,3.0,3.4,3.8,4.2,5.1,5.4
LT_Debt,101.6,0.5,1.5,0.0,0.0,0.0,0.0,256.1,95.8
Net_Income,300.2,93.4,320.8,772.6,889.5,864.2,474.1,-108.6,313.7
Revenue,10987.9,8913.4,12749.6,13843.9,11470.0,9546.9,9706.3,14542.1,16103.0
Shares_Diluted,108.2381,108.2381,108.2381,108.235,108.0987,108.0863,108.0,108.0,108.0
Total_Assets,6793.6,6460.4,6587.1,6426.6,5711.0,4915.0,4028.1,4846.9,5591.9
Total_Liabilities,2414.9,2232.8,2263.2,2032.8,1623.6,1335.5,1161.7,2259.2,2885.4
