AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.3,0.2,0.1,0.4,0.3,0.5,0.1
Cash_from_Operations,6.6,7.9,7.7,7.5,9.9,8.8,9.0,11.4
Diluted_EPS,1.198,0.937,0.829,0.498,0.944,0.695,0.535,0.344
Goodwill_Intangibles,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,7.1,5.5,4.9,3.2,6.4,5.3,4.4,3.1
Revenue,27.9,25.7,22.2,20.4,21.2,21.0,20.0,18.9
Shares_Diluted,5.888,5.869,5.909,6.427,6.783,7.579,8.144,8.894
Total_Assets,869.0,720.4,688.1,655.6,651.5,634.6,617.8,592.8
Total_Liabilities,775.9,637.4,613.4,578.7,567.6,548.6,528.1,505.7
