AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,0.6,1.2,2.8,4.2,13.5,2.9
Cash_from_Operations,-29.6,-38.6,-35.4,-72.8,-31.1,-26.3,1.5
Diluted_EPS,-3.843,-9.069,-7.969,-19.102,-7.451,-4.97,-2.566
Goodwill_Intangibles,193.4,197.0,201.3,205.2,70.8,72.3,72.2
LT_Debt,172.1,198.1,208.3,177.2,167.7,70.4,67.1
Net_Income,-64.8,-79.7,-66.4,-154.7,-50.4,-32.4,-16.1
Revenue,143.4,156.5,181.2,192.9,153.6,147.6,132.3
Shares_Diluted,16.85,8.79,8.3325,8.0976,6.7671,6.5225,6.2607
Total_Assets,307.2,293.1,365.0,359.7,331.1,248.2,256.2
Total_Liabilities,243.3,253.4,290.0,246.9,227.7,124.1,151.6
