AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,44.3,41.9,25.9,2.1,5.3,4.7,6.6
Cash_from_Operations,-0.7,68.9,13.8,0.3,5.7,13.6,5.9
Diluted_EPS,-1.187,0.01,-3.33,-0.596,0.075,-0.267,-0.508
Goodwill_Intangibles,,,,,,0.0,0.2
LT_Debt,9.1,8.4,17.1,0.0,0.0,0.0,0.0
Net_Income,-42.2,0.3,-91.0,-10.1,1.3,-4.1,-7.2
Revenue,185.7,260.8,198.7,59.4,63.7,61.9,56.2
Shares_Diluted,35.5827,34.4196,27.338,16.8888,17.1307,15.4217,14.0856
Total_Assets,264.0,280.4,270.7,112.8,121.9,89.4,51.6
Total_Liabilities,176.1,168.7,170.2,40.1,40.7,12.2,11.9
