AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,0.4,0.3,0.2,0.7,0.8,2.8,1.4
Cash_from_Operations,-34.9,-37.9,-30.9,-29.4,-178.6,-51.3,-27.4,-10.3
Diluted_EPS,-12.734,-55.469,-173.83,,,,,-420.71
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,16.6,10.6,11.1,17.0,20.3,0.0,0.0,0.2
Net_Income,-32.1,-37.0,-45.3,-139.2,-29.5,-111.5,-34.5,-22.0
Revenue,3.3,2.5,2.7,2.3,6.9,12.3,12.8,18.4
Shares_Diluted,2.519,0.6667,0.2605,0.0566,0.0033,0.0027,0.0026,0.0523
Total_Assets,90.9,23.0,13.0,17.2,28.6,127.3,78.9,26.1
Total_Liabilities,23.6,20.5,31.6,27.9,75.6,147.3,4.2,3.0
