AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.2,0.9,0.4,0.0,0.1,0.1
Cash_from_Operations,-9.7,-10.7,-18.3,-21.6,-13.3,-4.8,-2.0
Diluted_EPS,-10.257,-35.94,-60.594,-67.687,-104.361,-188.542,-54.665
Goodwill_Intangibles,,23.7,65.2,58.7,8.5,5.4,10.8
LT_Debt,0.0,0.0,0.0,12.1,0.0,0.0,0.0
Net_Income,-8.4,-25.3,-27.4,-26.0,-25.4,-22.4,-4.9
Revenue,2.2,2.0,16.3,12.2,4.8,1.8,1.2
Shares_Diluted,0.8206,0.7153,0.4661,0.3844,0.2438,0.119,0.0897
Total_Assets,9.7,32.9,54.5,89.8,29.7,17.5,13.7
Total_Liabilities,1.4,17.3,22.4,37.3,7.2,3.5,1.6
