AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,139.7,81.8,104.9,270.5,309.6,177.6,163.0,187.5,149.7,139.4
Cash_from_Operations,287.1,-51.1,-74.4,348.6,-35.5,75.3,39.6,154.1,-10.1,337.2
Diluted_EPS,3.808,3.072,0.232,0.553,1.458,1.502,0.407,-0.463,3.837,3.178
Goodwill_Intangibles,230.2,246.5,278.6,310.7,105.2,118.9,170.0,184.2,96.8,91.4
LT_Debt,492.5,600.5,916.5,1016.2,496.2,418.3,397.1,436.2,298.6,375.2
Net_Income,131.1,104.0,7.7,18.3,41.5,42.5,11.6,-13.1,109.2,89.6
Revenue,17325.4,12612.1,8064.6,8003.3,3045.4,3686.3,3924.8,4198.5,4540.1,5604.6
Shares_Diluted,34.422,33.855,33.189,33.096,28.452,28.296,28.431,28.288,28.452,28.186
Total_Assets,4608.0,4569.2,4272.1,3900.7,2392.0,2162.4,2232.8,2359.1,2364.7,2273.6
Total_Liabilities,3409.4,3496.8,3310.2,2927.1,1561.7,1347.2,1458.5,1594.8,1561.6,1572.1
