AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.8,2.1,1.5,0.9,0.6,1.6,5.8,2.3,0.3,0.6
Cash_from_Operations,-5.3,0.4,-0.7,-0.4,1.2,-0.5,-14.4,-9.1,-7.3,-4.9
Diluted_EPS,-0.09,-0.057,-0.246,-0.625,-5.971,-34.761,-18.461,-2.882,-21.178,-33.625
Goodwill_Intangibles,3.5,3.6,3.7,3.7,3.8,55.4,77.5,81.8,0.7,0.6
LT_Debt,9.9,11.9,0.0,76.2,78.1,138.6,120.1,110.7,20.9,16.5
Net_Income,-8.5,-4.8,-7.0,-8.2,-70.1,-52.4,-19.5,-2.2,-10.5,-12.7
Revenue,58.0,55.3,53.3,64.7,72.2,82.6,90.0,59.3,35.3,33.1
Shares_Diluted,94.0852,85.4562,28.4998,13.1639,11.7406,1.5078,1.0559,0.7546,0.4962,0.3775
Total_Assets,60.2,54.7,41.5,43.2,46.4,105.7,144.1,141.0,28.0,28.9
Total_Liabilities,26.1,23.8,27.0,87.4,90.2,164.4,151.2,132.2,35.7,32.7
