AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,47.1,34.5,73.3,71.2,53.4,71.2,53.4,67.8,75.1
Cash_from_Operations,-15.7,-108.8,38.7,233.4,174.8,427.0,378.9,380.8,313.1
Diluted_EPS,-0.023,-0.109,-0.582,-0.17,-0.439,-0.066,0.439,0.428,-0.293
Goodwill_Intangibles,1342.8,1299.9,1552.1,1665.2,1640.0,1873.4,2688.7,1044.0,967.6
LT_Debt,1224.5,1119.9,1259.1,1050.8,1127.2,1044.5,1263.3,962.7,1097.7
Net_Income,-146.5,-216.6,-240.7,-70.1,-181.1,-27.2,154.9,149.1,-102.0
Revenue,3033.1,3146.1,3977.1,4173.9,4451.2,4843.7,3822.2,3764.9,4046.2
Shares_Diluted,6366.469,1989.247,413.6258,413.4395,412.6836,411.8979,357.3272,348.4395,348.4395
Total_Assets,3138.8,3149.2,3359.6,3934.2,3885.0,4585.2,4746.4,3463.2,3473.8
Total_Liabilities,2998.5,2976.6,3321.9,3650.6,3536.5,3851.5,3979.2,3211.2,3334.3
