AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.2,2.5,0.2,0.1,0.4,0.2,0.0,0.0
Cash_from_Operations,-142.7,-159.5,-165.7,-106.8,-76.2,-69.1,-79.0,-45.5,-20.8
Diluted_EPS,-21.661,-33.29,-35.75,-29.467,-18.715,-22.917,-24.564,-0.362,-0.223
Goodwill_Intangibles,40.3,41.4,44.5,24.1,3.1,2.4,1.6,1.2,0.7
LT_Debt,0.0,237.7,194.6,73.4,0.0,0.0,0.0,0.0,0.0
Net_Income,-172.4,-183.5,-176.1,-132.6,-76.9,-89.9,-85.1,-54.2,-28.4
Revenue,87.0,64.9,49.6,16.1,16.8,19.4,20.1,15.0,8.8
Shares_Diluted,7.9598,5.513,4.9271,4.5005,4.1105,3.9218,3.4635,149.7272,127.5697
Total_Assets,169.5,181.6,266.0,212.0,143.2,142.5,73.7,59.1,62.0
Total_Liabilities,263.1,305.6,256.8,114.5,13.3,15.0,10.7,10.7,7.3
