AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,3.3,5.1,5.0,24.7,14.3,5.6,1.8
Cash_from_Operations,-45.8,-10.9,-87.4,-71.0,-51.7,-24.2,92.3
Diluted_EPS,-1.27,-0.521,-2.095,-2.212,-0.939,-0.43,-0.168
Goodwill_Intangibles,1.3,2.0,1.4,1.4,1.5,0.1,0.3
LT_Debt,22.2,2.5,0.0,0.0,0.0,0.0,0.0
Net_Income,-111.6,-30.6,-109.0,-92.9,-46.0,-21.1,-8.3
Revenue,25.1,115.5,24.3,22.2,10.9,6.5,7.0
Shares_Diluted,87.8985,58.6881,52.0317,41.9912,49.029,49.029,49.029
Total_Assets,238.2,211.5,150.2,235.2,138.6,72.7,98.4
Total_Liabilities,177.7,120.3,105.7,96.9,98.6,99.1,103.2
