AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,2.0,0.3,0.2,0.4,0.1,0.1
Cash_from_Operations,-29.1,-25.2,-17.7,-15.8,-8.2,-7.4,-5.4
Diluted_EPS,-1.465,-1.59,-2.482,-2.393,-1.631,-1.37,-0.981
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,19.1,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-24.1,-22.9,-27.7,-17.4,-11.6,-9.7,-7.0
Revenue,,,0.0,0.4,0.9,0.7,0.7
Shares_Diluted,16.4541,14.3722,11.1533,7.2567,7.0911,7.0911,7.0911
Total_Assets,63.2,68.8,52.3,26.9,14.6,13.8,7.6
Total_Liabilities,27.7,13.0,17.6,9.9,3.6,1.6,4.7
