AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,55.9,18.4,16.8,44.5,62.5,44.7,50.5,73.5,45.0,44.0
Cash_from_Operations,125.9,168.4,126.4,170.8,129.6,191.4,183.6,149.2,118.8,104.0
Diluted_EPS,4.915,3.559,-11.798,1.526,-0.13,2.02,1.515,1.849,1.887,0.8590000000000001
Goodwill_Intangibles,215.4,227.5,255.6,555.8,566.3,361.5,373.8,130.9,255.2,133.6
LT_Debt,0.0,0.0,198.9,198.4,197.9,197.5,197.0,196.5,196.7,199.0
Net_Income,174.0,132.0,-439.1,60.8,-5.4,84.8,63.9,78.9,79.8,35.8
Revenue,2968.1,2777.6,2117.1,2921.6,2834.8,2785.6,2579.4,2577.4,2571.7,2513.1
Shares_Diluted,35.405,37.095,37.22,39.853,41.756,41.98,42.181,42.656,42.274,41.653
Total_Assets,1836.5,1843.9,1867.0,2431.7,1838.6,1489.4,1475.3,1303.3,1214.3,1149.4
Total_Liabilities,1415.8,1525.4,1666.8,1785.8,1204.5,771.9,862.2,701.8,673.4,672.7
