AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-78.1,-90.7,-78.2,-36.3,-11.2,-3.2
Diluted_EPS,-2.181,-4.125,-4.278,-3.547,-0.969,-0.251
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-82.5,-105.6,-94.0,-45.5,-16.5,-4.3
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,37.8254,25.5982,21.9663,12.8312,17.0522,17.0522
Total_Assets,38.4,89.9,104.5,48.4,20.2,3.3
Total_Liabilities,34.3,27.4,22.6,15.8,4.4,1.0
