AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.9,4.2,13.8,11.8,4.7,6.2,1.4,4.0,2.4
Cash_from_Operations,-72.4,98.0,148.4,363.7,57.2,89.0,-16.2,64.7,61.4
Diluted_EPS,4.474,2.275,1.246,0.933,0.818,0.655,1.437,1.261,0.464
Goodwill_Intangibles,168.6,173.7,181.7,174.2,173.6,177.0,196.8,32.2,31.2
LT_Debt,80.0,91.3,41.1,0.0,0.0,0.0,0.0,0.6,1.4
Net_Income,279.4,142.0,77.6,57.6,50.0,39.7,83.3,68.3,24.3
Revenue,660.6,652.4,577.2,491.6,335.6,287.2,284.5,200.2,151.5
Shares_Diluted,62.454,62.4165,62.2644,61.7248,61.1601,60.645,57.967,54.1793,52.4687
Total_Assets,1347.8,1338.0,1308.5,1172.7,723.6,637.2,667.7,408.7,268.4
Total_Liabilities,646.3,829.3,869.0,760.9,384.5,316.8,307.6,292.1,232.1
