AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,1.0,2.3,1.5,0.3,0.1,0.2,0.2,0.1,0.1
Cash_from_Operations,-14.0,-25.9,-30.2,-17.2,-13.6,-14.0,-17.1,-15.1,-14.8,-9.7
Diluted_EPS,-25.653,-27.556,-18.697,-181.075,-143.16,-291.383,-353.85,-9.374,-10.227,-6.112
Goodwill_Intangibles,0.0,0.5,0.8,,,,,,,0.0
LT_Debt,0.0,0.0,2.1,0.1,0.0,0.0,25.1,24.9,8.9,9.9
Net_Income,-15.4,-14.7,-4.7,-28.8,-13.5,-15.7,-19.6,-20.7,-22.1,-13.2
Revenue,10.0,6.8,8.0,1.2,1.5,4.0,3.2,5.4,7.0,6.5
Shares_Diluted,0.5994,0.532,0.249,0.1591,0.0942,0.0539,0.0555,2.211,2.1588,2.1588
Total_Assets,28.9,43.9,47.3,32.6,24.0,16.6,56.6,74.2,24.9,9.5
Total_Liabilities,7.9,12.8,19.6,24.9,11.2,8.6,34.4,34.0,26.8,26.8
