AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,11.6,9.0,5.7,15.1,2.4,0.9,0.5
Cash_from_Operations,443.4,767.1,2610.3,251.3,570.4,236.7,178.3
Diluted_EPS,2.596,2.352,1.288,0.159,0.043,-0.066,-0.137
Goodwill_Intangibles,6.9,2.2,1.3,1.0,0.2,0.2,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Net_Income,373.5,358.6,169.1,18.3,4.7,-7.1,-14.9
Revenue,971.5,907.9,422.5,135.5,103.5,39.8,11.1
Shares_Diluted,143.8777,152.4591,131.2679,114.7372,108.6101,108.6101,108.6101
Total_Assets,12058.6,12956.3,9102.7,2730.6,2049.6,1393.9,576.4
Total_Liabilities,9396.6,10278.6,8042.6,2405.4,1909.2,1272.6,558.7
