AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.0,18.2,23.8,54.0,64.0,43.7,43.8,38.6,27.6,15.3
Cash_from_Operations,7.7,15.6,15.5,49.2,40.9,-28.2,69.4,33.3,30.7,31.8
Diluted_EPS,-0.828,-0.789,-2.677,-1.127,-8.302,5.845,0.247,-0.306,0.45,0.995
Goodwill_Intangibles,72.9,88.7,103.1,768.4,1255.2,692.3,697.8,732.1,136.8,9.5
LT_Debt,153.2,156.5,85.9,769.5,811.5,790.8,785.7,805.0,342.6,29.5
Net_Income,-37.0,-34.7,-113.0,-47.4,-263.8,214.1,6.7,-6.5,8.2,17.2
Revenue,498.7,477.6,427.5,489.5,524.2,619.8,585.0,405.4,488.6,373.2
Shares_Diluted,44.68,44.011,42.199,42.03,31.678,27.755,27.016,21.181,18.253,17.26
Total_Assets,546.1,579.1,625.0,1542.0,1500.9,1475.0,1358.3,1380.6,712.7,262.4
Total_Liabilities,295.2,301.1,265.7,1095.7,1081.6,988.9,1048.9,1066.7,539.0,109.6
