AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,35.1,21.3,36.6,52.6,181.5,1136.2,876.1
Cash_from_Operations,-67.2,-222.7,-114.9,249.1,422.1,396.4,230.6
Diluted_EPS,-7.418,-29.094,,,59655.009,86594.756,11730.451
Goodwill_Intangibles,0.0,85.1,,,,,
LT_Debt,1073.7,1039.3,3044.0,2648.7,2768.9,2781.2,2423.3
Net_Income,-556.5,-2182.4,-525.2,-37.2,126.2,188.3,25.5
Revenue,229.8,264.9,319.7,769.5,1085.1,1085.8,745.6
Shares_Diluted,75.011,75.01,0.0021,0.0021,0.0021,0.0022,0.0022
Total_Assets,2256.6,2748.2,5363.0,5998.2,5792.7,6077.3,5164.0
Total_Liabilities,1187.7,1129.3,3211.2,3332.0,3100.7,3498.4,2764.1
