AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.9,7.3,6.2,42.3,13.1,3.0,4.2,3.5,5.4,0.8
Cash_from_Operations,-400.4,-363.3,-219.3,-250.6,-258.0,-159.6,-146.7,-100.7,-64.4,-46.7
Diluted_EPS,-3.914,-3.877,-3.013,-3.008,-4.217,-2.894,-2.848,-2.016,-1.837,-1.6030000000000002
Goodwill_Intangibles,204.9,209.9,49.3,53.7,58.7,58.2,58.2,58.2,58.2,58.2
LT_Debt,1154.9,580.7,371.0,355.5,316.6,55.6,54.8,22.0,24.9,16.3
Net_Income,-481.5,-434.7,-294.1,-254.3,-324.3,-192.6,-176.3,-118.2,-79.2,-56.1
Revenue,245.4,188.5,164.4,136.5,9.8,0.0,0.0,0.0,0.0,11.5
Shares_Diluted,123.035,112.111,97.605,84.56,76.889,66.576,61.892,58.633,43.095,34.98
Total_Assets,1656.4,1243.5,796.2,742.3,604.6,462.0,238.0,356.6,230.9,176.5
Total_Liabilities,1568.5,833.0,520.3,480.6,396.3,101.0,83.5,44.9,44.6,33.2
