AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.5,26.4,1.8,5.6,4.6,14.2,7.5,26.8
Cash_from_Operations,-28.1,9.9,45.5,-14.3,28.1,46.0,15.9,43.1
Diluted_EPS,-1.211,-0.318,-0.024,0.027,-0.079,-0.087,0.24,0.688
Goodwill_Intangibles,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-62.5,-16.4,-1.3,1.4,-4.1,-4.5,12.4,35.5
Revenue,277.2,390.6,493.5,443.6,352.5,383.2,522.4,580.3
Shares_Diluted,51.625,51.625,51.625,51.625,51.625,51.625,51.625,51.625
Total_Assets,494.7,549.2,584.2,602.7,604.7,600.9,647.6,656.9
Total_Liabilities,175.9,167.9,186.4,203.7,207.1,199.3,241.4,273.4
