AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.1,0.1,0.1,0.0,0.1
Cash_from_Operations,-3.1,-8.5,-5.1,-4.2,-5.1,-3.9,-2.7
Diluted_EPS,-6.346,-23.725,-148.944,-116.796,-347.748,-127.147,-183.574
Goodwill_Intangibles,0.2,0.2,1.1,1.3,1.5,2.2,4.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.9,-10.8,-7.4,-3.3,-9.3,-3.1,-1.5
Revenue,1.6,1.7,3.4,3.0,2.1,4.4,3.6
Shares_Diluted,0.6127,0.4573,0.0495,0.0283,0.0268,0.0247,0.0083
Total_Assets,10.9,7.8,9.3,5.1,8.3,16.7,6.1
Total_Liabilities,1.5,2.0,1.8,1.7,1.7,1.8,2.0
