AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,12.6,18.2,15.4,22.0,20.6,19.3,9.1,14.9,15.1,16.9
Cash_from_Operations,26.4,42.3,67.8,59.1,41.7,55.8,30.3,68.1,49.8,36.9
Diluted_EPS,0.215,0.128,-3.412,0.209,0.232,-0.077,0.318,0.825,0.5429999999999999,0.768
Goodwill_Intangibles,248.7,264.8,274.6,391.9,390.7,267.2,209.9,212.7,217.7,188.4
LT_Debt,193.9,192.2,220.7,261.2,292.9,173.3,95.6,84.4,106.3,82.3
Net_Income,6.5,3.9,-99.5,6.1,6.8,-2.2,9.6,24.7,16.1,22.5
Revenue,687.4,677.1,592.6,748.6,742.4,701.0,404.2,719.2,711.3,623.4
Shares_Diluted,30.229,30.13,29.147,29.046,29.427,28.422,30.125,29.891,29.59,29.324
Total_Assets,534.9,562.2,583.3,719.9,694.0,554.4,469.4,482.7,471.7,444.0
Total_Liabilities,336.5,361.5,386.3,434.1,423.1,283.8,198.8,206.5,226.9,201.9
