AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.4,67.9,6.2,2.4,3.4,0.9,1.8,0.6,0.5
Cash_from_Operations,21.9,24.3,18.2,17.5,16.8,9.5,8.6,6.8,7.6,2.5
Diluted_EPS,-1.302,0.933,0.661,0.598,0.496,0.426,0.342,0.199,0.238,0.209
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-21.5,16.1,12.0,10.8,9.3,7.9,6.3,3.8,4.6,4.0
Revenue,79.3,64.8,60.4,51.5,42.3,35.8,28.9,25.5,23.3,21.6
Shares_Diluted,16.4826,17.302,18.131,18.067,18.8098,18.5946,18.5471,19.1986,19.1986,19.1986
Total_Assets,1636.4,1729.3,1505.8,1121.8,974.1,902.3,795.5,743.4,658.6,624.7
Total_Liabilities,1428.8,1495.5,1269.9,890.9,848.5,786.5,686.4,642.0,582.8,554.8
